Username,PNC,STATE,TYPE
"user_random,42054@pypl.com",9061491728009,Inactive,rights3
"user_random,42055@pypl.com",9946622233703,Active,rights3
"user_random,42056@pypl.com",4804868054039,Inactive,rights2.1
"user_random,42057@pypl.com",5678063380490,Active,rights1
"user_random,42058@pypl.com",9025453785528,Active,rights2.2
"user_random,42059@pypl.com",3608961968881,Inactive,rights2.2
"user_random,42060@pypl.com",7606932294937,Active,rights3
"user_random,42061@pypl.com",3193082226244,Active,rights2
"user_random,42062@pypl.com",7929921593081,Inactive,rights2.2
"user_random,42063@pypl.com",6906334672216,Inactive,rights2
"user_random,42064@pypl.com",9045422337608,Active,rights2.1
"user_random,42065@pypl.com",8695263504391,Active,rights1
"user_random,42066@pypl.com",6967218205254,Inactive,rights2
"user_random,42067@pypl.com",4804494444398,Inactive,rights1
"user_random,42068@pypl.com",3630271510661,Active,rights2.1
"user_random,42069@pypl.com",1837584853439,Active,rights1
"user_random,42070@pypl.com",4003483040757,Active,rights2
"user_random,42071@pypl.com",3380655789684,Active,rights2
"user_random,42072@pypl.com",7258247763331,Active,rights4
"user_random,42073@pypl.com",1132304753672,Inactive,rights2
"user_random,42074@pypl.com",1851994540305,Active,rights4
"user_random,42075@pypl.com",4967936694208,Active,rights1
"user_random,42076@pypl.com",7264392815302,Inactive,rights4
"user_random,42077@pypl.com",2919495883965,Inactive,rights4
"user_random,42078@pypl.com",4264354279376,Inactive,rights2.1
"user_random,42079@pypl.com",7020394644383,Active,rights2.1
"user_random,42080@pypl.com",8225873544849,Active,rights2.2
"user_random,42081@pypl.com",5766346616743,Active,rights4
"user_random,42082@pypl.com",2486031127867,Active,rights3
"user_random,42083@pypl.com",1563774329219,Active,rights3
"user_random,42084@pypl.com",9840326011579,Inactive,rights4
"user_random,42085@pypl.com",2158535877589,Inactive,rights3
"user_random,42086@pypl.com",4957783211030,Inactive,rights2.2
"user_random,42087@pypl.com",5496991584848,Inactive,rights1
"user_random,42088@pypl.com",6221099848456,Inactive,rights1
"user_random,42089@pypl.com",7009413660769,Inactive,rights2.1
"user_random,42090@pypl.com",6005714076830,Active,rights4
"user_random,42091@pypl.com",5895726041771,Inactive,rights3
"user_random,42092@pypl.com",6424294092066,Inactive,rights2.1
"user_random,42093@pypl.com",8344739588162,Inactive,rights2.2
"user_random,42094@pypl.com",9388396584929,Inactive,rights3
"user_random,42095@pypl.com",1660171050074,Inactive,rights1
"user_random,42096@pypl.com",1087759689707,Inactive,rights4
"user_random,42097@pypl.com",8811036248237,Inactive,rights2
"user_random,42098@pypl.com",9847866776566,Active,rights3
"user_random,42099@pypl.com",2202947770657,Active,rights2.2
"user_random,42100@pypl.com",5096607949377,Inactive,rights2.1
"user_random,42101@pypl.com",7220714082904,Inactive,rights3
"user_random,42102@pypl.com",1694921613964,Inactive,rights2.2
"user_random,42103@pypl.com",7658943156096,Inactive,rights3
"user_random,42104@pypl.com",7929973534772,Inactive,rights2.2
"user_random,42105@pypl.com",7275255500253,Inactive,rights1
"user_random,42106@pypl.com",4308533131816,Inactive,rights2.2
"user_random,42107@pypl.com",9254709038325,Active,rights1
"user_random,42108@pypl.com",7641978195903,Active,rights2.1
"user_random,42109@pypl.com",2114562209288,Inactive,rights2.2
"user_random,42110@pypl.com",8344766580975,Active,rights1
"user_random,42111@pypl.com",6064252946049,Active,rights2
"user_random,42112@pypl.com",6485659637683,Inactive,rights2.2
"user_random,42113@pypl.com",8702119773310,Inactive,rights3
"user_random,42114@pypl.com",7758101628185,Inactive,rights2
"user_random,42115@pypl.com",4916423367223,Active,rights2.2
"user_random,42116@pypl.com",2502402311560,Active,rights2.1
"user_random,42117@pypl.com",2163709571950,Inactive,rights2.2
"user_random,42118@pypl.com",4328597276086,Inactive,rights2
"user_random,42119@pypl.com",2916678984816,Inactive,rights4
"user_random,42120@pypl.com",5014389994180,Active,rights1
"user_random,42121@pypl.com",9643897710564,Inactive,rights4
"user_random,42122@pypl.com",3132325058002,Inactive,rights3
"user_random,42123@pypl.com",8201281876289,Active,rights3
"user_random,42124@pypl.com",4611533758866,Inactive,rights2.1
"user_random,42125@pypl.com",4947697168782,Inactive,rights3
"user_random,42126@pypl.com",1815335845190,Inactive,rights2.2
"user_random,42127@pypl.com",6643134918698,Inactive,rights1
"user_random,42128@pypl.com",1710589213557,Inactive,rights1
"user_random,42129@pypl.com",2339965223673,Inactive,rights2.2
"user_random,42130@pypl.com",1030387993442,Active,rights4
"user_random,42131@pypl.com",8231369071429,Active,rights2.1
"user_random,42132@pypl.com",6667467735074,Active,rights3
"user_random,42133@pypl.com",8581173214402,Active,rights3
"user_random,42134@pypl.com",8895318310515,Inactive,rights1
"user_random,42135@pypl.com",6224444982949,Active,rights2.1
"user_random,42136@pypl.com",4576787479339,Inactive,rights1
"user_random,42137@pypl.com",1357408814417,Inactive,rights2.2
"user_random,42138@pypl.com",4318011094262,Inactive,rights4
"user_random,42139@pypl.com",3056836275458,Active,rights2.1
"user_random,42140@pypl.com",3503918148655,Active,rights1
"user_random,42141@pypl.com",1219407632696,Active,rights2
"user_random,42142@pypl.com",2992731773967,Inactive,rights2.2
"user_random,42143@pypl.com",1598084849180,Active,rights3
"user_random,42144@pypl.com",4938631436434,Active,rights2.2
"user_random,42145@pypl.com",4318924186702,Inactive,rights3
"user_random,42146@pypl.com",1164369346895,Inactive,rights4
"user_random,42147@pypl.com",3215984948096,Active,rights1
"user_random,42148@pypl.com",3794336399324,Inactive,rights2.2
"user_random,42149@pypl.com",6625256535324,Inactive,rights2.1
"user_random,42150@pypl.com",2573618522498,Active,rights3
"user_random,42151@pypl.com",3205714682406,Active,rights2
"user_random,42152@pypl.com",6207902410255,Active,rights1
"user_random,42153@pypl.com",6690319894190,Inactive,rights2.2
"user_random,42154@pypl.com",3447076606004,Active,rights4
"user_random,42155@pypl.com",6357754679945,Inactive,rights1
"user_random,42156@pypl.com",1646428018711,Inactive,rights3
"user_random,42157@pypl.com",1614226886604,Active,rights2.1
"user_random,42158@pypl.com",4986679861005,Active,rights3
"user_random,42159@pypl.com",6334362766768,Active,rights2.1
"user_random,42160@pypl.com",4866547628712,Inactive,rights3
"user_random,42161@pypl.com",6604125963875,Inactive,rights2.1
"user_random,42162@pypl.com",8609007644894,Active,rights1
"user_random,42163@pypl.com",3321186105575,Inactive,rights2.2
"user_random,42164@pypl.com",2297204608344,Inactive,rights2.2
"user_random,42165@pypl.com",4112375508718,Active,rights2
"user_random,42166@pypl.com",1113193832726,Inactive,rights2
"user_random,42167@pypl.com",7413126151237,Active,rights2.2
"user_random,42168@pypl.com",9954307438123,Inactive,rights2.1
"user_random,42169@pypl.com",8647594284568,Inactive,rights2.1
"user_random,42170@pypl.com",1417239890657,Inactive,rights2.1
"user_random,42171@pypl.com",5959491999529,Inactive,rights2.1
"user_random,42172@pypl.com",2195552776137,Inactive,rights1
"user_random,42173@pypl.com",4569264053700,Active,rights4
"user_random,42174@pypl.com",6327209210359,Inactive,rights4
"user_random,42175@pypl.com",9576722459186,Inactive,rights3
"user_random,42176@pypl.com",2850359232391,Inactive,rights3
"user_random,42177@pypl.com",5350816526293,Active,rights1
"user_random,42178@pypl.com",3197356905193,Active,rights3
"user_random,42179@pypl.com",6702503264606,Inactive,rights4
"user_random,42180@pypl.com",5232251290002,Inactive,rights1
"user_random,42181@pypl.com",7743655074917,Active,rights1
"user_random,42182@pypl.com",7736899555637,Inactive,rights2
"user_random,42183@pypl.com",4574963977169,Inactive,rights2.1
"user_random,42184@pypl.com",1975708534845,Inactive,rights2.1
"user_random,42185@pypl.com",9317467758560,Inactive,rights1
"user_random,42186@pypl.com",7176368314946,Active,rights2.1
"user_random,42187@pypl.com",1546127517331,Inactive,rights4
"user_random,42188@pypl.com",3526393293273,Inactive,rights1
"user_random,42189@pypl.com",3227095475871,Inactive,rights2.1
"user_random,42190@pypl.com",1651919776622,Inactive,rights1
"user_random,42191@pypl.com",6049328307575,Inactive,rights2.1
"user_random,42192@pypl.com",4727263204720,Active,rights1
"user_random,42193@pypl.com",7060583514697,Inactive,rights2.2
"user_random,42194@pypl.com",8299965598995,Active,rights2.1
"user_random,42195@pypl.com",8100766125464,Inactive,rights2.1
"user_random,42196@pypl.com",8660364283729,Active,rights2
"user_random,42197@pypl.com",8604542943665,Active,rights2.2
"user_random,42198@pypl.com",7780149042595,Active,rights2.2
"user_random,42199@pypl.com",8648903059316,Inactive,rights2
"user_random,42200@pypl.com",1705655935825,Inactive,rights2
"user_random,42201@pypl.com",1588108457128,Inactive,rights1
"user_random,42202@pypl.com",5980651073861,Inactive,rights3
"user_random,42203@pypl.com",5160948441534,Inactive,rights2.1
"user_random,42204@pypl.com",2957194434992,Active,rights2.1
"user_random,42205@pypl.com",9672545519821,Active,rights3
"user_random,42206@pypl.com",3360126759805,Active,rights3
"user_random,42207@pypl.com",6568986391479,Inactive,rights2.2
"user_random,42208@pypl.com",3718902086921,Inactive,rights3
"user_random,42209@pypl.com",4147294290723,Active,rights2.2
"user_random,42210@pypl.com",4929726986191,Inactive,rights1
"user_random,42211@pypl.com",1189302370012,Active,rights2.2
"user_random,42212@pypl.com",1775338146284,Active,rights2.2
"user_random,42213@pypl.com",7924524754654,Inactive,rights1
"user_random,42214@pypl.com",6452363796570,Active,rights3
"user_random,42215@pypl.com",7191105566204,Inactive,rights1
"user_random,42216@pypl.com",6330998543563,Active,rights2
"user_random,42217@pypl.com",5567278530711,Inactive,rights3
"user_random,42218@pypl.com",1185311360607,Active,rights4
"user_random,42219@pypl.com",7988228444016,Inactive,rights4
"user_random,42220@pypl.com",1379942750085,Inactive,rights2.1
"user_random,42221@pypl.com",9671087352815,Active,rights2.2
"user_random,42222@pypl.com",2957214904413,Active,rights4
"user_random,42223@pypl.com",9496385599153,Inactive,rights2.1
"user_random,42224@pypl.com",2530129972230,Active,rights3
"user_random,42225@pypl.com",6472947450339,Inactive,rights4
"user_random,42226@pypl.com",9222465294213,Inactive,rights3
"user_random,42227@pypl.com",7755491914033,Active,rights2.2
"user_random,42228@pypl.com",5164371004207,Inactive,rights3
"user_random,42229@pypl.com",9573049561507,Active,rights4
"user_random,42230@pypl.com",9182728358141,Active,rights4
"user_random,42231@pypl.com",7606944218042,Active,rights2.2
"user_random,42232@pypl.com",4072904189070,Active,rights1
"user_random,42233@pypl.com",1469091690886,Active,rights4
"user_random,42234@pypl.com",1953069542387,Inactive,rights3
"user_random,42235@pypl.com",6469396654993,Active,rights2.2
"user_random,42236@pypl.com",6139125180142,Active,rights3
"user_random,42237@pypl.com",9174512841646,Active,rights3
"user_random,42238@pypl.com",1114556673781,Active,rights2
"user_random,42239@pypl.com",4065057040267,Inactive,rights4
"user_random,42240@pypl.com",6628149654601,Active,rights2.2
"user_random,42241@pypl.com",6099518731830,Inactive,rights2.2
"user_random,42242@pypl.com",2095984559395,Active,rights4
"user_random,42243@pypl.com",8632623311431,Active,rights3
"user_random,42244@pypl.com",2182409623012,Inactive,rights2
"user_random,42245@pypl.com",9821531349509,Active,rights1
"user_random,42246@pypl.com",3679864418312,Active,rights4
"user_random,42247@pypl.com",2225062321979,Inactive,rights4
"user_random,42248@pypl.com",4273936664875,Active,rights1
"user_random,42249@pypl.com",3903599662654,Active,rights1
"user_random,42250@pypl.com",7798226923688,Active,rights1
"user_random,42251@pypl.com",1390572277358,Active,rights2
"user_random,42252@pypl.com",9493518936320,Active,rights4
"user_random,42253@pypl.com",3987946681857,Active,rights2
"user_random,42254@pypl.com",3597142634898,Active,rights2.1
"user_random,42255@pypl.com",1548182822395,Inactive,rights1
"user_random,42256@pypl.com",6134292057596,Inactive,rights1
"user_random,42257@pypl.com",7403662903805,Active,rights2.2
"user_random,42258@pypl.com",2623899853010,Inactive,rights1
"user_random,42259@pypl.com",2905453806999,Inactive,rights2.2
"user_random,42260@pypl.com",7224097068441,Inactive,rights3
"user_random,42261@pypl.com",5155852672821,Active,rights2.2
"user_random,42262@pypl.com",2079764914910,Inactive,rights2.1
"user_random,42263@pypl.com",9489258291049,Inactive,rights4
"user_random,42264@pypl.com",2108108633283,Inactive,rights4
"user_random,42265@pypl.com",3816515350062,Active,rights2.1
"user_random,42266@pypl.com",8722072250824,Active,rights4
"user_random,42267@pypl.com",6814551166144,Inactive,rights2.2
"user_random,42268@pypl.com",3760067677579,Inactive,rights3
"user_random,42269@pypl.com",3698193031135,Active,rights1
"user_random,42270@pypl.com",7252746398863,Active,rights4
"user_random,42271@pypl.com",8858571547661,Inactive,rights3
"user_random,42272@pypl.com",6495181130524,Inactive,rights1
"user_random,42273@pypl.com",8935647278622,Inactive,rights4
"user_random,42274@pypl.com",7941837346597,Inactive,rights2.1
"user_random,42275@pypl.com",8380566759308,Inactive,rights1
"user_random,42276@pypl.com",4660406228053,Inactive,rights2.2
"user_random,42277@pypl.com",3346825616031,Active,rights3
"user_random,42278@pypl.com",2677899403292,Active,rights1
"user_random,42279@pypl.com",5815722410726,Inactive,rights4
"user_random,42280@pypl.com",9064163009969,Inactive,rights2.2
"user_random,42281@pypl.com",9832035621834,Inactive,rights2
"user_random,42282@pypl.com",1833112880760,Inactive,rights3
"user_random,42283@pypl.com",3194705533332,Active,rights4
"user_random,42284@pypl.com",5866174695195,Inactive,rights2.1
"user_random,42285@pypl.com",9405983822343,Inactive,rights2
"user_random,42286@pypl.com",2249157132161,Inactive,rights2
"user_random,42287@pypl.com",5519923057595,Inactive,rights3
"user_random,42288@pypl.com",1584969440609,Inactive,rights2.2
"user_random,42289@pypl.com",4689458344921,Active,rights4
"user_random,42290@pypl.com",8075127939461,Active,rights2.1
"user_random,42291@pypl.com",7526526608305,Inactive,rights2
"user_random,42292@pypl.com",2144062368078,Inactive,rights1
"user_random,42293@pypl.com",3118866554371,Inactive,rights1
"user_random,42294@pypl.com",9810977434735,Inactive,rights3
"user_random,42295@pypl.com",9949588844915,Inactive,rights4
"user_random,42296@pypl.com",5347517677613,Inactive,rights2.2
"user_random,42297@pypl.com",6099132798291,Inactive,rights2
"user_random,42298@pypl.com",7924066882780,Inactive,rights1
"user_random,42299@pypl.com",5844539954954,Inactive,rights2
"user_random,42300@pypl.com",1657137788824,Active,rights2.1
"user_random,42301@pypl.com",8652403316833,Inactive,rights2
"user_random,42302@pypl.com",6993278934978,Active,rights2
"user_random,42303@pypl.com",4441951018628,Inactive,rights4
"user_random,42304@pypl.com",4267177551042,Inactive,rights2.2
"user_random,42305@pypl.com",5080071165485,Active,rights2.2
"user_random,42306@pypl.com",8249713685323,Active,rights2
"user_random,42307@pypl.com",5946974078991,Active,rights2.1
"user_random,42308@pypl.com",3198904265045,Active,rights1
"user_random,42309@pypl.com",8603052536427,Inactive,rights2.1
"user_random,42310@pypl.com",1969316042331,Inactive,rights1
"user_random,42311@pypl.com",4634458329411,Inactive,rights4
"user_random,42312@pypl.com",5268061524021,Active,rights1
"user_random,42313@pypl.com",5741449296679,Inactive,rights4
"user_random,42314@pypl.com",7787293708132,Active,rights2.2
"user_random,42315@pypl.com",8613825915355,Active,rights3
"user_random,42316@pypl.com",6315201792678,Active,rights2
"user_random,42317@pypl.com",5904322447435,Inactive,rights4
"user_random,42318@pypl.com",8485331265916,Inactive,rights3
"user_random,42319@pypl.com",8330497644346,Active,rights2
"user_random,42320@pypl.com",1454459980645,Inactive,rights2.2
"user_random,42321@pypl.com",6076891013266,Active,rights3
"user_random,42322@pypl.com",3274536427961,Active,rights2.1
"user_random,42323@pypl.com",8873828178549,Active,rights4
"user_random,42324@pypl.com",7346945511579,Inactive,rights1
"user_random,42325@pypl.com",5881761003104,Inactive,rights2
"user_random,42326@pypl.com",3960251916129,Active,rights2.2
"user_random,42327@pypl.com",9609414501472,Active,rights2.1
"user_random,42328@pypl.com",8949042379493,Inactive,rights1
"user_random,42329@pypl.com",1743748960635,Inactive,rights2
"user_random,42330@pypl.com",7322325180572,Active,rights2
"user_random,42331@pypl.com",1580477845906,Active,rights2.1
"user_random,42332@pypl.com",2270571615121,Inactive,rights2
"user_random,42333@pypl.com",5648448841821,Inactive,rights1
"user_random,42334@pypl.com",2254505586852,Inactive,rights2.1
"user_random,42335@pypl.com",4155899592852,Active,rights1
"user_random,42336@pypl.com",7918531919868,Active,rights3
"user_random,42337@pypl.com",7643609091041,Active,rights4
"user_random,42338@pypl.com",6119222995051,Active,rights2.2
"user_random,42339@pypl.com",6371034902522,Inactive,rights2.1
"user_random,42340@pypl.com",2268971470204,Active,rights1
"user_random,42341@pypl.com",3296002191903,Active,rights4
"user_random,42342@pypl.com",6441598541500,Active,rights2.2
"user_random,42343@pypl.com",9594463019325,Active,rights4
"user_random,42344@pypl.com",8137555253007,Active,rights1
"user_random,42345@pypl.com",7626653557744,Inactive,rights2
"user_random,42346@pypl.com",7684896552307,Inactive,rights2.1
"user_random,42347@pypl.com",8519067481362,Inactive,rights4
"user_random,42348@pypl.com",4324842367159,Active,rights3
"user_random,42349@pypl.com",1104801075797,Inactive,rights2.2
"user_random,42350@pypl.com",5901882799005,Active,rights2
"user_random,42351@pypl.com",5041395639618,Active,rights4
"user_random,42352@pypl.com",7030268873960,Active,rights3
"user_random,42353@pypl.com",1487065406808,Inactive,rights2.2
"user_random,42354@pypl.com",6723169777981,Inactive,rights2.1
"user_random,42355@pypl.com",8970639308561,Inactive,rights2
"user_random,42356@pypl.com",6582646011531,Active,rights1
"user_random,42357@pypl.com",8190231922517,Active,rights3
"user_random,42358@pypl.com",1669707864299,Inactive,rights2.2
"user_random,42359@pypl.com",1068419862009,Inactive,rights3
"user_random,42360@pypl.com",6448571641144,Inactive,rights2.2
"user_random,42361@pypl.com",1852416953413,Active,rights2.1
"user_random,42362@pypl.com",7874404553279,Inactive,rights2.1
"user_random,42363@pypl.com",1730196198098,Active,rights4
"user_random,42364@pypl.com",4830889011266,Inactive,rights2.2
"user_random,42365@pypl.com",5838142874998,Inactive,rights1
"user_random,42366@pypl.com",5626993937553,Active,rights1
"user_random,42367@pypl.com",6839563578583,Inactive,rights2
"user_random,42368@pypl.com",9373648205070,Active,rights2
"user_random,42369@pypl.com",2664176095691,Active,rights4
"user_random,42370@pypl.com",6048799372076,Active,rights2.1
"user_random,42371@pypl.com",1136947193351,Inactive,rights2.2
"user_random,42372@pypl.com",8193609410429,Inactive,rights3
"user_random,42373@pypl.com",1848336415996,Active,rights2
"user_random,42374@pypl.com",9888609577518,Active,rights2.1
"user_random,42375@pypl.com",7847616579805,Inactive,rights2
"user_random,42376@pypl.com",8055333412059,Active,rights2.2
"user_random,42377@pypl.com",6771065014745,Active,rights4
"user_random,42378@pypl.com",4604345646172,Active,rights1
"user_random,42379@pypl.com",8527196150703,Inactive,rights3
"user_random,42380@pypl.com",3870027026894,Inactive,rights2.1
"user_random,42381@pypl.com",1880419268076,Active,rights1
"user_random,42382@pypl.com",8621643253432,Active,rights4
"user_random,42383@pypl.com",4281251038106,Active,rights3
"user_random,42384@pypl.com",3788834393452,Active,rights3
"user_random,42385@pypl.com",4707122787462,Inactive,rights3
"user_random,42386@pypl.com",5575131346588,Active,rights2.2
"user_random,42387@pypl.com",6619759943798,Inactive,rights2
"user_random,42388@pypl.com",7098632513795,Inactive,rights2.2
"user_random,42389@pypl.com",2469953161781,Inactive,rights1
"user_random,42390@pypl.com",1878262958829,Active,rights2.2
"user_random,42391@pypl.com",9672419578866,Inactive,rights3
"user_random,42392@pypl.com",8648776049658,Inactive,rights2.2
"user_random,42393@pypl.com",1736836156477,Active,rights1
"user_random,42394@pypl.com",3301885779352,Active,rights2.1
"user_random,42395@pypl.com",1392262174432,Inactive,rights3
"user_random,42396@pypl.com",5686858780999,Inactive,rights4
"user_random,42397@pypl.com",3910878453833,Active,rights2.2
"user_random,42398@pypl.com",3379193160175,Active,rights1
"user_random,42399@pypl.com",3418014873613,Inactive,rights2
"user_random,42400@pypl.com",4270372121548,Inactive,rights2.1
"user_random,42401@pypl.com",9738834159176,Active,rights2.1
"user_random,42402@pypl.com",6690534031618,Active,rights3
"user_random,42403@pypl.com",1617641527520,Inactive,rights2.1
"user_random,42404@pypl.com",3575794408297,Inactive,rights3
"user_random,42405@pypl.com",5045573114919,Active,rights2.2
"user_random,42406@pypl.com",7682646245841,Active,rights2
"user_random,42407@pypl.com",1529551412134,Inactive,rights2.1
"user_random,42408@pypl.com",1898145618126,Inactive,rights2
"user_random,42409@pypl.com",4568234321546,Active,rights2
"user_random,42410@pypl.com",1089958836250,Inactive,rights4
"user_random,42411@pypl.com",2169957953858,Inactive,rights2.2
"user_random,42412@pypl.com",8645938547039,Active,rights3
"user_random,42413@pypl.com",1525182626366,Active,rights4
"user_random,42414@pypl.com",2701169467323,Inactive,rights4
"user_random,42415@pypl.com",4055166498468,Inactive,rights2
"user_random,42416@pypl.com",5756742695480,Active,rights2.1
"user_random,42417@pypl.com",4604278226928,Active,rights1
"user_random,42418@pypl.com",5133758027720,Active,rights1
"user_random,42419@pypl.com",4341446480838,Inactive,rights3
"user_random,42420@pypl.com",1729746269350,Inactive,rights2
"user_random,42421@pypl.com",8461514799089,Active,rights2.1
"user_random,42422@pypl.com",7012735301824,Active,rights4
"user_random,42423@pypl.com",1128344918382,Inactive,rights1
"user_random,42424@pypl.com",7255069490983,Active,rights3
"user_random,42425@pypl.com",6331882984784,Inactive,rights4
"user_random,42426@pypl.com",1192422393331,Inactive,rights3
"user_random,42427@pypl.com",2232391425750,Inactive,rights2.1
"user_random,42428@pypl.com",3848047948302,Inactive,rights2.2
"user_random,42429@pypl.com",5172599158052,Active,rights3
"user_random,42430@pypl.com",9208204544635,Inactive,rights2
"user_random,42431@pypl.com",9733287160983,Active,rights2.2
"user_random,42432@pypl.com",5913915604599,Active,rights1
"user_random,42433@pypl.com",2179065051177,Active,rights2.2
"user_random,42434@pypl.com",9928903470508,Active,rights1
"user_random,42435@pypl.com",3457147192786,Inactive,rights3
"user_random,42436@pypl.com",9968377473976,Inactive,rights3
"user_random,42437@pypl.com",2068815017905,Inactive,rights1
"user_random,42438@pypl.com",3482693753367,Inactive,rights2
"user_random,42439@pypl.com",1077285001396,Active,rights1
"user_random,42440@pypl.com",4441464514767,Inactive,rights2.2
"user_random,42441@pypl.com",5864404950348,Active,rights1
"user_random,42442@pypl.com",8815827526133,Inactive,rights4
"user_random,42443@pypl.com",8500795396098,Inactive,rights1
"user_random,42444@pypl.com",2774333320804,Active,rights4
"user_random,42445@pypl.com",8360945932046,Inactive,rights4
"user_random,42446@pypl.com",4006922488364,Inactive,rights4
"user_random,42447@pypl.com",9722303251943,Inactive,rights4
"user_random,42448@pypl.com",8167721030540,Active,rights1
"user_random,42449@pypl.com",7611643702618,Active,rights2.1
"user_random,42450@pypl.com",3154551359446,Inactive,rights4
"user_random,42451@pypl.com",5977773106001,Active,rights3
"user_random,42452@pypl.com",3074117441248,Active,rights2.2
"user_random,42453@pypl.com",2259657051836,Inactive,rights3
"user_random,42454@pypl.com",5545497884618,Active,rights1
"user_random,42455@pypl.com",6016627167373,Active,rights2.2
"user_random,42456@pypl.com",8008039801292,Inactive,rights2
"user_random,42457@pypl.com",1857651263800,Inactive,rights3
"user_random,42458@pypl.com",4896359817983,Inactive,rights3
"user_random,42459@pypl.com",6970503018066,Active,rights2.2
"user_random,42460@pypl.com",8958185979563,Inactive,rights2
"user_random,42461@pypl.com",4878987265620,Active,rights2.2
"user_random,42462@pypl.com",5990795741711,Active,rights2
"user_random,42463@pypl.com",5349305203755,Inactive,rights3
"user_random,42464@pypl.com",6300011427183,Active,rights2.2
"user_random,42465@pypl.com",8666919802343,Active,rights1
"user_random,42466@pypl.com",7747352829749,Inactive,rights4
"user_random,42467@pypl.com",6538071689821,Active,rights2.2
"user_random,42468@pypl.com",9930059415712,Active,rights3
"user_random,42469@pypl.com",4215198431001,Active,rights2.2
"user_random,42470@pypl.com",9876376259656,Active,rights2.1
"user_random,42471@pypl.com",7699565070912,Inactive,rights3
"user_random,42472@pypl.com",7419147990522,Active,rights4
"user_random,42473@pypl.com",6471703953350,Inactive,rights2
"user_random,42474@pypl.com",2275168571383,Active,rights2
"user_random,42475@pypl.com",4716793180518,Inactive,rights3
"user_random,42476@pypl.com",8019236950176,Active,rights2
"user_random,42477@pypl.com",6324816366207,Inactive,rights2.1
"user_random,42478@pypl.com",7037904851409,Inactive,rights2
"user_random,42479@pypl.com",8001822805497,Active,rights4
"user_random,42480@pypl.com",2979441505307,Active,rights1
"user_random,42481@pypl.com",6322887461635,Inactive,rights4
"user_random,42482@pypl.com",2848746812161,Inactive,rights2.2
"user_random,42483@pypl.com",4921035546538,Active,rights4
"user_random,42484@pypl.com",1291901886352,Active,rights4
"user_random,42485@pypl.com",2469714595916,Inactive,rights4
"user_random,42486@pypl.com",5445651012145,Inactive,rights2
"user_random,42487@pypl.com",1990875599379,Inactive,rights2
"user_random,42488@pypl.com",6612704101091,Active,rights4
"user_random,42489@pypl.com",1404966021154,Inactive,rights2.2
"user_random,42490@pypl.com",9078808285017,Active,rights4
"user_random,42491@pypl.com",9890435818159,Active,rights2.1
"user_random,42492@pypl.com",3022661430963,Active,rights4
"user_random,42493@pypl.com",6314219765950,Active,rights3
"user_random,42494@pypl.com",4216738220632,Active,rights2
"user_random,42495@pypl.com",1005824983663,Active,rights2.1
"user_random,42496@pypl.com",3669496212279,Active,rights4
"user_random,42497@pypl.com",6787517858928,Active,rights3
"user_random,42498@pypl.com",1114691954665,Active,rights3
"user_random,42499@pypl.com",3300867593665,Inactive,rights4
"user_random,42500@pypl.com",5907078884639,Active,rights2.2
"user_random,42501@pypl.com",3385886307063,Active,rights1
"user_random,42502@pypl.com",1161575921084,Inactive,rights2.1
"user_random,42503@pypl.com",4318049312491,Active,rights2
"user_random,42504@pypl.com",3654344227943,Inactive,rights4
"user_random,42505@pypl.com",7382665035827,Active,rights2
"user_random,42506@pypl.com",6602315279777,Inactive,rights1
"user_random,42507@pypl.com",9508383591520,Inactive,rights3
"user_random,42508@pypl.com",3196384017719,Active,rights3
"user_random,42509@pypl.com",6536302821455,Active,rights2.2
"user_random,42510@pypl.com",8837063417837,Inactive,rights1
"user_random,42511@pypl.com",7032748710893,Inactive,rights3
"user_random,42512@pypl.com",6662407701306,Active,rights2.2
"user_random,42513@pypl.com",9892808596391,Inactive,rights2.2
"user_random,42514@pypl.com",7353365883566,Active,rights2.1
"user_random,42515@pypl.com",1009832941021,Inactive,rights2.2
"user_random,42516@pypl.com",6717399264670,Inactive,rights4
"user_random,42517@pypl.com",1847777169536,Active,rights2
"user_random,42518@pypl.com",1992494768166,Inactive,rights2.2
"user_random,42519@pypl.com",7008963640033,Inactive,rights3
"user_random,42520@pypl.com",8724408978633,Inactive,rights2
"user_random,42521@pypl.com",3442002267084,Active,rights3
"user_random,42522@pypl.com",9076885411604,Inactive,rights2.1
"user_random,42523@pypl.com",2351894386397,Inactive,rights2
"user_random,42524@pypl.com",1964631831602,Inactive,rights3
"user_random,42525@pypl.com",8414037557161,Inactive,rights2.1
"user_random,42526@pypl.com",3624211444999,Inactive,rights4
"user_random,42527@pypl.com",2657577768516,Inactive,rights2.2
"user_random,42528@pypl.com",6016838095909,Active,rights2.2
"user_random,42529@pypl.com",7908105805983,Active,rights3
"user_random,42530@pypl.com",3734397183001,Inactive,rights2.2
"user_random,42531@pypl.com",3270843756790,Active,rights3
"user_random,42532@pypl.com",2602151938435,Inactive,rights3
"user_random,42533@pypl.com",2576878118451,Active,rights2
"user_random,42534@pypl.com",8385218828122,Inactive,rights2.2
"user_random,42535@pypl.com",3999147232348,Active,rights2
"user_random,42536@pypl.com",7484853527097,Active,rights3
"user_random,42537@pypl.com",3236133186289,Inactive,rights2
"user_random,42538@pypl.com",8224277390160,Active,rights2.1
"user_random,42539@pypl.com",1657673274650,Active,rights2.1
"user_random,42540@pypl.com",3972365514152,Active,rights1
